address,lat,lng,point_name,city,state,KFC,Pizza Hut,7 Eleven Malaysia Sdn Bhd,Dominos,Starbucks,Kenny Rogers Roasters,Nandos,MarryBrown,Dommal Food Services Sdn Bhd,Mynews Retail Sdn Bhd,Restaurants,Property Management,Consultants,Legal,Barber & Beauty Salons,General,Clothing,Travel & Tourism,Others,Accomodation,tmn_name_1,tmn_lat_1,tmn_lng_1,tmn_majority_tenure_1,tmn_majority_type_1,tmn_median_price_1,tmn_name_2,tmn_lat_2,tmn_lng_2,tmn_majority_tenure_2,tmn_majority_type_2,tmn_median_price_2,tmn_name_3,tmn_lat_3,tmn_lng_3,tmn_majority_tenure_3,tmn_majority_type_3,tmn_median_price_3,tmn_fb_total_pop_1,tmn_fb_male_pop_1,tmn_fb_female_pop_1,tmn_fb_female_reproductive_pop_1,tmn_fb_youth_pop_1,tmn_fb_elder_pop_1,tmn_fb_child_pop_1,tmn_fb_total_pop_2,tmn_fb_male_pop_2,tmn_fb_female_pop_2,tmn_fb_female_reproductive_pop_2,tmn_fb_youth_pop_2,tmn_fb_elder_pop_2,tmn_fb_child_pop_2,tmn_fb_total_pop_3,tmn_fb_male_pop_3,tmn_fb_female_pop_3,tmn_fb_female_reproductive_pop_3,tmn_fb_youth_pop_3,tmn_fb_elder_pop_3,tmn_fb_child_pop_3,tmn_rwi_1,tmn_rwi_2,tmn_rwi_3,C_KFC,C_MarryBrown,C_Burger King,point_name2,point_name3
"McDonalds, F & B 1, Mentakab Star Mall, No 1, Jalan Star City 1, Star City, 28400, Mentakab, Pahang, Malaysia ",3.471256,102.331764,McDonalds,TEMERLOH,PAHANG,1,0,0,0,0,1,0,0,0,0,5,3,0,0,0,6,0,0,2,4,"TAMAN BENDERA INTAN, MENTAKAB, PAHANG",3.4709440000000003,102.333892,FREEHOLD,SEMI-D,290000.0,"TAMAN BENDERA INTAN (STAR CITY), MENTAKAB, PAHANG",3.4709440000000003,102.333892,FREEHOLD,SEMI-D,485000.0,"TAMAN BENDERA INTAN (STAR GARDEN), MENTAKAB, PAHANG",3.4695928,102.3377417,FREEHOLD,SEMI-D,516500.0,1184.0,598.0,541.0,291.0,184.0,76.0,90.0,1184.0,598.0,541.0,291.0,184.0,76.0,90.0,1184.0,598.0,541.0,291.0,184.0,76.0,90.0,0.456,0.456,0.456,1,0,0,McDonald's,Kenny Rogers Roasters
"McDonalds, G-11, 2898, Jalan Baru, Bandar Prai Jaya, 13600, Seberang Prai Tengah, Prai, Pulau Pinang, Malaysia ",5.377582299999999,100.3995364,McDonalds,SEBERANG PERAI TENGAH,PULAU PINANG,1,1,1,0,0,0,0,1,0,0,27,40,30,22,33,32,33,5,89,16,"PRAI INDERA, PERAI, PENANG",5.377294,100.4001458,FREEHOLD,APARTMENT,147000.0,"BANDAR PERAI JAYA, PERAI, PENANG",5.37608,100.3996263,LEASEHOLD,FLAT,20000.0,"PERAI JAYA, PERAI, PENANG",5.37608,100.3996263,LEASEHOLD,FLAT,34900.0,1255.0,601.0,575.0,345.0,214.0,86.0,83.0,1255.0,601.0,575.0,345.0,214.0,86.0,83.0,1255.0,601.0,575.0,345.0,214.0,86.0,83.0,1.413,1.413,1.413,1,1,0,Gitaro Music House,Rayco Mobile & Accessories
"McDonalds, Lot 197129, Plot 2, Jalan Medan Ipoh, 1A Medan Ipoh Bistari, 31400, Ipoh, Perak, Malaysia ",4.6213099,101.116655,McDonalds,KINTA,PERAK,1,1,1,1,0,1,0,0,0,1,48,20,18,10,27,20,15,7,24,12,"D'FESTIVO RESIDENCES, IPOH, PERAK",4.6206368,101.1188199,LEASEHOLD,APARTMENT,405000.0,"TAMAN TANJUNG BESTARI, IPOH, PERAK",4.618957,101.1166751,FREEHOLD,SEMI-D,418880.0,"TAMAN WAH KEONG, IPOH, PERAK",4.622574999999999,101.1116909,FREEHOLD,TERRACEHOUSE,229000.0,1106.0,516.0,521.0,280.0,201.0,103.0,64.0,1106.0,516.0,521.0,280.0,201.0,103.0,64.0,1106.0,516.0,521.0,280.0,201.0,103.0,64.0,1.258,1.057,1.057,1,0,0,Mohd Aizuddin Bin Abd Rahman,Servex (M) Sdn Bhd
"McDonalds, Lot 2 Of NT013108275, Along Sulaman Road, 88450, Kota Kinabalu, Sabah, Malaysia ",6.0429019,116.1477028,McDonalds,KOTA KINABALU,SABAH,1,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,2,1,"TAMAN RIMBUNAN HIJAU, KOTA KINABALU, SABAH",6.044437299999999,116.148312,LEASEHOLD,TERRACEHOUSE,615000.0,"UNIVERSITY APARTMENT 1, KOTA KINABALU, SABAH",6.045874599999999,116.1490344,LEASEHOLD,APARTMENT,200000.0,"UNIVERSITY CONDO APARTMENT 1 (UCA 1), KOTA KINABALU, SABAH",6.045874599999999,116.1490344,LEASEHOLD,APARTMENT,225000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.386,1.386,1.386,1,0,0,McDonald's,One Graphic
"McDonalds, Lot No. 1/G1 & 1/G2, Ground & First Floor, Api-Api Centre, Jalan Centrepoint, 88000, Kota Kinabalu, Sabah, Malaysia ",5.9768890999999975,116.0712118,McDonalds,KOTA KINABALU,SABAH,1,1,1,0,1,1,1,1,0,0,92,63,50,77,44,47,62,120,56,123,"BEAUTY GDN, KOTA KINABALU, SABAH",5.978085999999999,116.071847,LEASEHOLD,TERRACEHOUSE,590000.0,"MARINA COURT RESORT CONDOMINIUM, KOTA KINABALU, SABAH",5.9763867,116.0693976,LEASEHOLD,CONDOMINIUM,750000.0,"PELAGOS DESIGNER SUITES @ WATERFRONT, KOTA KINABALU, SABAH",5.979375,116.071176,LEASEHOLD,CONDOMINIUM,720000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.182,1.182,1.182,1,1,1,Omega Pharmacy,Nike
"McDonalds, Lot L-9, Lower Ground Floor, Centre Point Shopping Centre, Jalan Centre Point, 88000, Kota Kinabalu, Sabah, Malaysia ",5.978466,116.0720989,McDonalds,KOTA KINABALU,SABAH,1,1,1,0,1,1,1,1,0,0,91,63,50,77,44,47,62,120,56,121,"BEAUTY GDN, KOTA KINABALU, SABAH",5.978085999999999,116.071847,LEASEHOLD,TERRACEHOUSE,590000.0,"PELAGOS DESIGNER SUITES @ WATERFRONT, KOTA KINABALU, SABAH",5.979375,116.071176,LEASEHOLD,CONDOMINIUM,720000.0,"KOMPLEKS SINSURAN, KOTA KINABALU, SABAH",5.9803563,116.0727877,LEASEHOLD,FLAT,350000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.182,1.182,1.182,1,1,1,Sri Pelancongan Sabah Sdn Bhd,D'Borneo Hotel
"McDonalds, GF, No. 82 & 84, Jalan SS 15/4D, 47500, Subang Jaya, Selangor, Malaysia ",3.0736548,101.5905185,McDonalds,PETALING,SELANGOR,1,1,1,1,1,1,1,1,1,1,178,105,117,54,96,79,106,26,74,39,"MENARA RAJAWALI, SUBANG JAYA, SELANGOR",3.0738728,101.5908548,LEASEHOLD,CONDOMINIUM,462500.0,"SS 15, SUBANG JAYA, SELANGOR",3.073608,101.5874168,FREEHOLD,TERRACEHOUSE,880000.0,"SS 13 FLATS, SUBANG JAYA, SELANGOR",3.07725,101.591569,FREEHOLD,FLAT,160000.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,1.031,1.031,0.808,1,1,0,McDonald's,Tremack Engineering Sdn. Bhd.
"McDonalds, No. 37, Jalan Pinang 18B, Section 18, 40200, Shah Alam, Selangor, Malaysia ",3.04425,101.51804,McDonalds,PETALING,SELANGOR,1,0,1,1,0,0,0,0,1,0,15,16,5,9,8,14,9,11,13,3,"SEKSYEN 18 SHAH ALAM, SHAH ALAM, SELANGOR",3.043943,101.5182781,LEASEHOLD,FLAT,110000.0,"BELAIAN BAYU, SHAH ALAM, SELANGOR",3.041455,101.5176892,LEASEHOLD,APARTMENT,270000.0,"SEKSYEN 24 SHAH ALAM, SHAH ALAM, SELANGOR",3.03865,101.51807,LEASEHOLD,TERRACEHOUSE,300000.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,0.977,0.977,0.977,1,0,0,E View Care Optic Shop,McDonald's
"McDonalds, Lot 17-22, Ground Floor, Giant Hypermarket, Lot 2, Shah Alam Stadium, Persiaran Sukan, Seksyen 13, 41400, Shah Alam, Selangor, Malaysia ",3.0849290000000003,101.5504024,McDonalds,PETALING,SELANGOR,1,1,1,0,0,0,1,0,1,1,55,67,81,50,12,29,23,33,46,10,"PANGSAPURI PERDANA, SHAH ALAM, SELANGOR",3.08664,101.54894,LEASEHOLD,APARTMENT,235000.0,"SRI ACAPPELLA, SHAH ALAM, SELANGOR",3.088333,101.5482611,LEASEHOLD,SERVICERESIDENCE,450000.0,"METIA RESIDENCE, SHAH ALAM, SELANGOR",3.0897771,101.5484072,LEASEHOLD,SERVICE RESIDENCE,460000.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,0.665,0.665,0.665,1,0,0,Marissa Aesthetic,Priority Building Management & Maintenance Svc
"McDonalds, Lot 5946, Jalan Lingkaran Tengah II, Off Lebuhraya Karak, 53300, Gombak, Selangor, Malaysia ",3.241022,101.7162169,McDonalds,GOMBAK,SELANGOR,0,1,1,1,1,0,1,0,1,0,31,26,28,24,9,32,5,8,26,4,"KAMPONG SUNGAI PUSU, GOMBAK, SELANGOR",3.238756,101.714022,LEASEHOLD,BUNGALOW,70000.0,"MUTIARA, GOMBAK, SELANGOR",3.236822,101.717861,FREEHOLD,FLAT,80000.0,"TAMAN SRI MUTIARA, BATU CAVES, SELANGOR",3.236822,101.717861,FREEHOLD,TERRACE HOUSE,680000.0,2501.0,1157.0,1187.0,765.0,729.0,118.0,171.0,2501.0,1157.0,1187.0,765.0,729.0,118.0,171.0,2501.0,1157.0,1187.0,765.0,729.0,118.0,171.0,0.889,0.889,0.889,0,0,0,McDonald's,Starbucks
"McDonalds, No.2, Jalan 14/4, 46100, Petaling Jaya, Selangor, Malaysia ",3.1095889,101.636985,McDonalds,KUALA LUMPUR,KUALA LUMPUR,1,1,1,1,1,1,1,0,1,1,166,111,162,134,61,68,40,48,89,29,"MENARA BAKTI, PETALING JAYA, SELANGOR",3.1089107000000005,101.636306,LEASEHOLD,CONDOMINIUM,355000.0,"MENARA JAYA, PETALING JAYA, SELANGOR",3.10553,101.6354999,LEASEHOLD,CONDOMINIUM,605000.0,"MILLENNIUM PLACE, PETALING JAYA, SELANGOR",3.1051793,101.6354253,LEASEHOLD,CONDOMINIUM,254800.0,1729.0,705.0,729.0,442.0,348.0,157.0,69.0,1729.0,705.0,729.0,442.0,348.0,157.0,69.0,1729.0,705.0,729.0,442.0,348.0,157.0,69.0,0.795,0.795,0.795,1,0,0,McDonald's,msit computer technology
"McDonalds, No.66, Block Crystal, Jalan 1/19, 46200, Petaling Jaya, Selangor, Malaysia ",3.0867004,101.646856,McDonalds,KUALA LUMPUR,KUALA LUMPUR,1,1,1,1,1,0,0,0,0,1,79,76,84,83,22,73,20,33,106,15,"SEKSYEN 2 PETALING JAYA, PETALING JAYA, SELANGOR",3.084934,101.64361,LEASEHOLD,BUNGALOW,645000.0,"SELASIH COURT, PETALING JAYA, SELANGOR",3.0902380000000003,101.6457401,LEASEHOLD,APARTMENT,249000.0,"SEKSYEN 4 PETALING JAYA, PETALING JAYA, SELANGOR",3.091262,101.6448592,LEASEHOLD,FLAT,120000.0,3914.0,1764.0,1588.0,1023.0,636.0,140.0,293.0,1729.0,705.0,729.0,442.0,348.0,157.0,69.0,1729.0,705.0,729.0,442.0,348.0,157.0,69.0,0.826,0.865,0.826,1,0,0,Asia Public Transport Sdn. Bhd.,Golden Arches Restaurants Sdn
"McDonalds, G14 & G36, Tingkat Bawah, Kompleks PKNS, 40000, Shah Alam, Selangor, Malaysia ",3.0705403,101.5169891,McDonalds,PETALING,SELANGOR,1,1,1,1,1,1,1,0,0,1,72,54,47,75,27,39,82,52,104,22,"KRT SEKSYEN 2, CHERAS, SELANGOR",3.06843,101.5162801,FREEHOLD,FLAT,95000.0,"SEKSYEN 2 SHAH ALAM, SHAH ALAM, SELANGOR",3.06843,101.5162801,LEASEHOLD,TERRACEHOUSE,392500.0,"TAMAN DESA PESONA, SHAH ALAM, SELANGOR",3.073281,101.518461,FREEHOLD,CONDOMINIUM,650000.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,1.038,1.038,1.038,1,0,0,Salamah Mat Noh,Saba Islamic Media
"McDonalds, Lot 3540, Jalan Sultan Mohammad, Padang Hiliran, 21100, Kuala Terengganu, Terengganu, Malaysia ",5.308618,103.1268848,McDonalds,KUALA TERENGGANU,TRENGGANU,1,1,1,0,0,0,0,0,0,0,10,5,7,4,2,18,9,17,21,8,"PADANG HILIRAN FLAT, CABANG TIGA, TERENGGANU",5.311831199999999,103.1265803,LEASEHOLD,FLAT,133500.0,"TAMAN PUNCAK KEMAJUAN, CABANG TIGA, TERENGGANU",5.3100473,103.1221388,LEASEHOLD,APARTMENT,414000.0,"TAMAN KURNIA JAYA (TD 92), SURA, TERENGGANU",5.3116916,103.1324154,FREEHOLD,SEMI-D,295000.0,1142.0,565.0,548.0,295.0,233.0,84.0,92.0,1142.0,565.0,548.0,295.0,233.0,84.0,92.0,1142.0,565.0,548.0,295.0,233.0,84.0,92.0,1.216,1.216,1.216,1,0,0,McDonald's,Chua Goke Lan
"McDonalds, K-191, Jalan Kubang Kurus, Cukai Kemaman, 24000, Kemaman, Terengganu, Malaysia ",4.229475700000001,103.4199527,McDonalds,KEMAMAN,TRENGGANU,1,1,0,1,0,0,0,0,0,0,14,10,5,6,1,10,3,2,39,20,"TAMAN M NOOR YUSOF, CUKAI, TERENGGANU",4.2302694,103.4203048,FREEHOLD,SEMI-D,202500.0,"KAMPUNG KUBANG KURUS, CUKAI, TERENGGANU",4.229839,103.4227508,FREEHOLD,TERRACEHOUSE,215000.0,"KAMPUNG GONG PAUH, CUKAI, TERENGGANU",4.232251,103.4174689,FREEHOLD,BUNGALOW,100000.0,1211.0,592.0,552.0,289.0,208.0,53.0,125.0,1211.0,592.0,552.0,289.0,208.0,53.0,125.0,1211.0,592.0,552.0,289.0,208.0,53.0,125.0,1.152,1.152,1.152,1,0,0,A To Z Deco Enterprise,Series Battery
"McDonalds, Sebahagian Lot 7 (2M1), Presint 2, 62100 Putrajaya ",2.9262021000000003,101.6847744,McDonalds,PUTRAJAYA,PUTRAJAYA,0,1,0,1,1,0,0,1,0,0,19,11,5,1,3,5,1,9,1,4,"TAMARA RESIDENCE, PUTRAJAYA, PUTRAJAYA",2.9259925,101.6796956,FREEHOLD,CONDOMINIUM,840000.0,"PUTRAJAYA PRESINT 8, PUTRAJAYA, PUTRAJAYA",2.9300421,101.6804015,FREEHOLD,SEMI-D,1853918.0,"KERUING VILLAS PUTRAJAYA, DENGKIL, SELANGOR",2.926361,101.696445,LEASEHOLD,TERRACEHOUSE,395000.0,2417.0,1031.0,1156.0,755.0,340.0,23.0,349.0,2417.0,1031.0,1156.0,755.0,340.0,23.0,349.0,2417.0,1031.0,1156.0,755.0,340.0,23.0,349.0,0.481,0.481,0.891,0,1,0,PULUT CAFE PUTRAJAYA,Kementerian Pembangunan Usahawan & Koperasi
"McDonalds, Lot PT 278 & 285, Kapar, 42100, Klang, Selangor, Malaysia ",3.0713786,101.4107652,McDonalds,KLANG,SELANGOR,1,0,1,0,0,0,0,0,0,0,3,13,2,1,0,20,3,2,19,0,"TAMAN MAJU JAYA, KLANG, SELANGOR",3.071537,101.411384,FREEHOLD,TERRACEHOUSE,300000.0,"TAMAN MAJU JAYA, KAPAR, SELANGOR",3.071537,101.411384,FREEHOLD,TERRACEHOUSE,320000.0,"TAMAN MAJU, KLANG, SELANGOR",3.071537,101.411384,FREEHOLD,TERRACEHOUSE,270000.0,1081.0,529.0,452.0,274.0,186.0,45.0,82.0,1081.0,529.0,452.0,274.0,186.0,45.0,82.0,1081.0,529.0,452.0,274.0,186.0,45.0,82.0,1.04,1.04,1.04,1,0,1,WL Tyre Services Sdn Bhd,Kin Kee Hardware Sdn Bhd
"McDonalds, Prima 5-B, Jalan Teknorat 5, 63000, Cyberjaya, Selangor Darul Ehsan ",2.9211653,101.6558756,McDonalds,PUTRAJAYA,PUTRAJAYA,1,1,1,1,1,1,1,0,1,1,59,16,29,4,7,10,4,5,0,7,"CYBERJAYA, CYBERJAYA, SELANGOR",2.921318,101.6559349,FREEHOLD,TOWN HOUSE,400000.0,"PRIMERA SUITES, CYBERJAYA, SELANGOR",2.9191699,101.6546819,FREEHOLD,SERVICERESIDENCE,324067.5,"CYBERSQUARE, CYBERJAYA, SELANGOR",2.9184381,101.657338,FREEHOLD,SERVICERESIDENCE,266250.0,1789.0,732.0,625.0,398.0,308.0,33.0,152.0,1789.0,732.0,625.0,398.0,308.0,33.0,152.0,1789.0,732.0,625.0,398.0,308.0,33.0,152.0,0.479,0.912,0.912,1,0,1,Aik Huat Hardware Enterprise Sdn Bhd,陳記辣椒板面 Chan Kee Chilli Pan Mee
"McDonalds, Plot 1, Lot 477 (Phase 2) Block 17, Salak Land District, Jalan Semariang, 93050, Kuching, Sarawak, Malaysia ",1.5870282,110.3313657,McDonalds,KUCHING,SARAWAK,1,0,0,0,0,0,0,0,0,0,4,2,3,1,0,1,4,1,1,0,"TAMAN MELATI, KUCHING, SARAWAK",1.588103,110.329371,FREEHOLD,TERRACEHOUSE,450000.0,"TAMAN BUKIT SIOL, KUCHING, SARAWAK",1.5864733,110.3353497,LEASEHOLD,TERRACEHOUSE,248000.0,"TAMAN RASA JAYA, KUCHING, SARAWAK",1.589077,110.32786670000002,LEASEHOLD,SEMI-D,250000.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1.036,1.036,1.036,1,0,0,Golden Arches Restaurants Sdn,Kedai Ummie
"McDonalds, Sebahagian Lot 57 & Sebahagian Lot 5, Jalan Tanah Putih, 25000, Kuantan, Pahang ",3.7962996,103.3174861,McDonalds,KUANTAN,PAHANG,1,1,1,1,0,0,0,0,0,0,17,17,10,17,5,18,13,14,19,29,"MAHA, KUANTAN, PAHANG",3.7959572,103.3176288,FREEHOLD,TERRACEHOUSE,400000.0,"SEGI RAYA, KUANTAN, PAHANG",3.79703,103.317,FREEHOLD,SEMI-D,438000.0,"TAMAN TERATAI, PEDAH, PAHANG",3.797063,103.3168439,FREEHOLD,SEMI-D,310000.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,0.887,0.887,0.887,1,0,0,Sahrilniza & Co,Kuantan Machinery Sdn Bhd
"McDonalds, Lot G-Ext 1 & Part of Lot G35, Ground Floor, Suria Sabah Shopping Mall, No. 1, Jalan Tun Fuad Stephens, 88000 Kota Kinabalu, Sabah, Malaysia ",5.9869207000000015,116.0772856,McDonalds,KOTA KINABALU,SABAH,1,1,0,0,1,1,1,1,0,0,79,55,41,60,36,40,49,106,51,103,"JESSELTON RESIDENCES, KOTA KINABALU, SABAH",5.988812599999999,116.0781929,LEASEHOLD,CONDOMINIUM,1100000.0,"SIGNAL HILL (BUKIT BENDERA), KOTA KINABALU, SABAH",5.9856017,116.0791473,LEASEHOLD,CONDOMINIUM,1197500.0,"LUCKY GDN, KOTA KINABALU, SABAH",5.9844691,116.0767995,LEASEHOLD,TERRACEHOUSE,733000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,0.421,1.182,1.182,1,1,1,All About Sabah,Luxor YRM Sdn Bhd
"McDonalds, No. M1-06-06A, Level 1, Johor Bahru City Square, Jalan Wong Ah Fook, 80400, Johor Bahru, Johor, Malaysia ",1.4612468,103.7637804,McDonalds,JOHOR BAHARU,JOHOR,1,1,0,0,1,1,1,0,0,0,80,61,57,102,63,24,45,40,13,42,"ORCHID VIEW LUXURY APARTMENT, JOHOR BAHRU, JOHOR",1.4639339,103.76825,FREEHOLD,APARTMENT,550000.0,"PANGSAPURI TENTERAM, JOHOR BAHRU, JOHOR",1.4617719999999998,103.769544,FREEHOLD,SERVICE RESIDENCE,496500.0,"SKY SUITES (PANGSAPURI MELDRUM), JOHOR BAHRU, JOHOR",1.4623549,103.7709032,FREEHOLD,SERVICE RESIDENCE,435000.0,2255.0,1056.0,903.0,543.0,386.0,79.0,177.0,2372.0,1051.0,989.0,592.0,439.0,146.0,129.0,2372.0,1051.0,989.0,592.0,439.0,146.0,129.0,0.782,0.782,0.782,1,0,0,Minna Fashion Sdn Bhd,ACE Jerneh Insurance Bhd
"McDonalds, Lot C35 - 38, Concourse Floor, Suria KLCC Shopping Centre, Jalan Ampang, 50088, Kuala Lumpur, Malaysia ",3.1574631,101.7121639,McDonalds,KUALA LUMPUR,KUALA LUMPUR,1,1,1,1,1,1,1,1,1,1,456,371,427,332,204,204,307,392,124,330,"JALAN SULTAN SULAIMAN SATU, KL CITY CENTRE, KUALA LUMPUR",3.1577966,101.7119592,FREEHOLD,FLAT,130000.0,"MENARA KENANGA, KL CITY CENTRE, KUALA LUMPUR",3.1577966,101.7119592,FREEHOLD,CONDOMINIUM,400000.0,"CITY TOWER, KL CITY CENTRE, KUALA LUMPUR",3.1577966,101.7119592,FREEHOLD,APARTMENT,460000.0,3039.0,1490.0,1378.0,883.0,520.0,157.0,236.0,3039.0,1490.0,1378.0,883.0,520.0,157.0,236.0,3039.0,1490.0,1378.0,883.0,520.0,157.0,236.0,1.51,1.51,1.51,1,1,0,Lifestyle Inspirations Sdn Bhd,Fossil Suria KLCC
"McDonalds, Lot PT 9623, Jalan Taman Kosas 2, Taman Kosas, 68000, Ampang, Selangor, Malaysia ",3.148428,101.766066,McDonalds,HULU LANGAT,SELANGOR,1,1,1,1,1,0,1,0,1,0,91,110,78,74,29,78,43,50,27,25,"WIDURI, AMPANG, SELANGOR",3.1478131,101.7668928,LEASEHOLD,APARTMENT,247500.0,"KASTURI, AMPANG, SELANGOR",3.1493884,101.7669373,LEASEHOLD,APARTMENT,183000.0,"CENGAL, AMPANG, SELANGOR",3.1493249,101.7634107,LEASEHOLD,APARTMENT,275000.0,5446.0,2549.0,2407.0,1551.0,994.0,271.0,331.0,5446.0,2549.0,2407.0,1551.0,994.0,271.0,331.0,5446.0,2549.0,2407.0,1551.0,994.0,271.0,331.0,1.219,1.219,1.219,1,0,0,Mohamad Zaidi bin mohamad zawawi,Daidomom Japanese BBQ
"McDonalds, Lot PT. 35810, Persiaran Putra Indah, Putra Heights, Mukim Damansara, Daerah Petaling, 47650, Selangor, Malaysia ",2.9968668,101.5635159,McDonalds,PETALING,SELANGOR,0,1,1,1,0,0,0,0,1,0,18,23,23,8,10,26,5,6,16,0,"SERI MUTIARA, SUBANG JAYA, SELANGOR",2.9925296,101.5602132,FREEHOLD,FLAT,125000.0,"TAMAN ALAM MEGAH, SHAH ALAM, SELANGOR",3.003565,101.5599589,FREEHOLD,FLAT,90000.0,"SRI ANGKASA, SHAH ALAM, SELANGOR",3.004637,101.5674019,FREEHOLD,APARTMENT,188000.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,2508.0,1077.0,1066.0,700.0,518.0,105.0,154.0,1.18,1.18,1.18,0,0,0,Metasuria Sdn Bhd,Tidyway Sdn Bhd
"McDonalds, Lot PTD 209631, Jalan Pandan, 81100, Johor Bahru, Johor, Malaysia ",1.5357088,103.7845337,McDonalds,JOHOR BAHARU,JOHOR,1,1,1,0,1,0,0,0,0,0,84,57,57,17,67,96,17,17,65,16,"PANDAN NEW VILLAGE, TEBRAU, JOHOR",1.533252,103.7832378,LEASEHOLD,BUNGALOW,300000.0,"MOLEK PINE 2, JOHOR BAHRU, JOHOR",1.526858,103.784813,FREEHOLD,APARTMENT,610000.0,"MOLEK PINE 1, JOHOR BAHRU, JOHOR",1.5263775,103.7853588,FREEHOLD,APARTMENT,505500.0,2061.0,952.0,836.0,497.0,334.0,79.0,171.0,2255.0,1056.0,903.0,543.0,386.0,79.0,177.0,2255.0,1056.0,903.0,543.0,386.0,79.0,177.0,0.927,0.927,0.927,1,0,0,Vi Mobile,Platinum Timepieces
"McDonalds, Lot PTD 209631, Jalan Pandan, 81100, Johor Bahru, Johor, Malaysia ",1.5357088,103.7845337,McDonalds,JOHOR BAHARU,JOHOR,1,1,1,0,1,0,0,0,0,0,84,57,57,17,67,96,17,17,65,16,"PANDAN NEW VILLAGE, TEBRAU, JOHOR",1.533252,103.7832378,LEASEHOLD,BUNGALOW,300000.0,"MOLEK PINE 2, JOHOR BAHRU, JOHOR",1.526858,103.784813,FREEHOLD,APARTMENT,610000.0,"MOLEK PINE 1, JOHOR BAHRU, JOHOR",1.5263775,103.7853588,FREEHOLD,APARTMENT,505500.0,2061.0,952.0,836.0,497.0,334.0,79.0,171.0,2255.0,1056.0,903.0,543.0,386.0,79.0,177.0,2255.0,1056.0,903.0,543.0,386.0,79.0,177.0,0.927,0.927,0.927,1,0,0,Vi Mobile,Platinum Timepieces
"McDonalds, Lot 4F-45B, Fourth Floor, Paradigm Mall JB, Jalan Skudai, 81200 Johor Bahru, Johor. ",1.5158909,103.6854686,McDonalds,JOHOR BAHARU,JOHOR,1,1,1,0,0,0,0,1,0,1,83,52,28,8,110,32,42,6,25,10,"SKUDAI NEW VILLAGE, SKUDAI, JOHOR",1.5154152,103.6858502,LEASEHOLD,BUNGALOW,225000.0,"THE PLATINO SERVICED APARTMENT, TAMPOI, JOHOR",1.514316,103.6869534,FREEHOLD,SERVICE RESIDENCE,330000.0,"GREENFIELD REGENCY, TAMPOI, JOHOR",1.5147036,103.6831478,FREEHOLD,SERVICERESIDENCE,260000.0,2061.0,952.0,836.0,497.0,334.0,79.0,171.0,2061.0,952.0,836.0,497.0,334.0,79.0,171.0,1966.0,896.0,813.0,482.0,285.0,73.0,145.0,1.239,1.239,1.239,1,1,0,Mynews Retail Sdn Bhd,Parkson Corporation Sdn Bhd - Paradigma Mall JB
